school_name,hensachi,school_type,gender,gakka,location,prefecture,prefecture_ja
遠賀高校,42,県立,共学,農業/農業食品,遠賀郡遠賀町,fukuoka,福岡県
遠賀高校,42,県立,共学,普通/生活創造,遠賀郡遠賀町,fukuoka,福岡県
遠賀高校,42,県立,共学,普通/環境共生,遠賀郡遠賀町,fukuoka,福岡県
遠賀高校,42,県立,共学,普通/情報ビジネス,遠賀郡遠賀町,fukuoka,福岡県
嘉穂総合高校,42,県立,共学,普通/総合,嘉穂郡桂川町,fukuoka,福岡県
行橋高校,42,県立,共学,環境緑地,行橋市,fukuoka,福岡県
行橋高校,42,県立,共学,生活デザイン,行橋市,fukuoka,福岡県
行橋高校,42,県立,共学,農業技術,行橋市,fukuoka,福岡県
早良高校,42,県立,共学,スポーツコミュニケーション,福岡市早良区,fukuoka,福岡県
早良高校,42,県立,共学,普通,福岡市早良区,fukuoka,福岡県
福岡農業高校,42,県立,共学,食品科学,太宰府市,fukuoka,福岡県
福岡農業高校,42,県立,共学,生活デザイン,太宰府市,fukuoka,福岡県
鞍手竜徳高校,41,県立,共学,総合,宮若市,fukuoka,福岡県
嘉穂総合高校,41,県立,共学,情報,嘉穂郡桂川町,fukuoka,福岡県
嘉穂総合高校,41,県立,共学,農業食品,嘉穂郡桂川町,fukuoka,福岡県
朝倉光陽高校,41,県立,共学,普通,朝倉市,fukuoka,福岡県
福岡農業高校,41,県立,共学,環境活用,太宰府市,fukuoka,福岡県
福岡農業高校,41,県立,共学,都市園芸,太宰府市,fukuoka,福岡県
ひびき高校,40,県立,共学,普通,北九州市戸畑区,fukuoka,福岡県
糸島農業高校,40,県立,共学,園芸技術,糸島市,fukuoka,福岡県
糸島農業高校,40,県立,共学,食品科学,糸島市,fukuoka,福岡県
糸島農業高校,40,県立,共学,生活科学,糸島市,fukuoka,福岡県
糸島農業高校,40,県立,共学,動植物活用,糸島市,fukuoka,福岡県
水産高校,40,県立,共学,アクアライフ,福津市,fukuoka,福岡県
水産高校,40,県立,共学,海洋,福津市,fukuoka,福岡県
水産高校,40,県立,共学,食品流通,福津市,fukuoka,福岡県
八女農業高校,40,県立,共学,システム園芸,八女市,fukuoka,福岡県
八女農業高校,40,県立,共学,食品開発,八女市,fukuoka,福岡県
八女農業高校,40,県立,共学,生産技術,八女市,fukuoka,福岡県
八女農業高校,40,県立,共学,動物ペット,八女市,fukuoka,福岡県
朝倉光陽高校,39,県立,共学,食農科学,朝倉市,fukuoka,福岡県
輝翔館中等教育学校,50,県立,共学,普通,八女市,fukuoka,福岡県
佐賀西高校,69,県立,共学,普通,佐賀市,saga,佐賀県
致遠館高校,64,県立,共学,理数,佐賀市,saga,佐賀県
唐津東高校,64,県立,共学,普通,唐津市,saga,佐賀県
致遠館高校,62,県立,共学,普通,佐賀市,saga,佐賀県
佐賀北高校,61,県立,共学,普通,佐賀市,saga,佐賀県
武雄高校,59,県立,共学,普通,武雄市,saga,佐賀県
鹿島高校赤門学舎,58,県立,共学,普通,鹿島市,saga,佐賀県
小城高校,58,県立,共学,普通,小城市,saga,佐賀県
鳥栖高校,58,県立,共学,普通,鳥栖市,saga,佐賀県
佐賀商業高校,54,県立,共学,グローバルビジネス,佐賀市,saga,佐賀県
佐賀商業高校,54,県立,共学,商業,佐賀市,saga,佐賀県
佐賀商業高校,54,県立,共学,情報処理,佐賀市,saga,佐賀県
三養基高校,54,県立,共学,普通,三養基郡みやき町,saga,佐賀県
伊万里高校,53,県立,共学,普通,伊万里市,saga,佐賀県
佐賀北高校,51,県立,共学,芸術,佐賀市,saga,佐賀県
白石高校白石校舎,50,県立,共学,普通,杵島郡白石町,saga,佐賀県
唐津西高校,49,県立,共学,普通,唐津市,saga,佐賀県
唐津商業高校,48,県立,共学,会計,唐津市,saga,佐賀県
唐津商業高校,48,県立,共学,商業,唐津市,saga,佐賀県
佐賀工業高校,47,県立,共学,機械システム,佐賀市,saga,佐賀県
佐賀工業高校,47,県立,共学,情報システム,佐賀市,saga,佐賀県
佐賀工業高校,47,県立,共学,機械,佐賀市,saga,佐賀県
佐賀工業高校,47,県立,共学,建築,佐賀市,saga,佐賀県
佐賀工業高校,47,県立,共学,電気,佐賀市,saga,佐賀県
佐賀工業高校,47,県立,共学,電子,佐賀市,saga,佐賀県
神埼高校,47,県立,共学,普通,神埼市,saga,佐賀県
牛津高校,46,県立,共学,食品調理,小城市,saga,佐賀県
牛津高校,46,県立,共学,生活経営,小城市,saga,佐賀県
牛津高校,46,県立,共学,服飾デザイン,小城市,saga,佐賀県
佐賀東高校,46,県立,共学,普通,佐賀市,saga,佐賀県
鹿島高校大手門学舎,46,県立,共学,商業,鹿島市,saga,佐賀県
有田工業高校,46,県立,共学,セラミック,西松浦郡有田町,saga,佐賀県
有田工業高校,46,県立,共学,デザイン,西松浦郡有田町,saga,佐賀県
有田工業高校,46,県立,共学,機械,西松浦郡有田町,saga,佐賀県
有田工業高校,46,県立,共学,電気,西松浦郡有田町,saga,佐賀県
伊万里実業高校,45,県立,共学,商業,伊万里市,saga,佐賀県
伊万里実業高校,45,県立,共学,情報処理,伊万里市,saga,佐賀県
多久高校,45,県立,共学,総合,多久市,saga,佐賀県
鳥栖商業高校,45,県立,共学,商業,鳥栖市,saga,佐賀県
鳥栖商業高校,45,県立,共学,情報管理,鳥栖市,saga,佐賀県
鳥栖商業高校,45,県立,共学,流通経済,鳥栖市,saga,佐賀県
唐津南高校,45,県立,共学,食品流通,唐津市,saga,佐賀県
唐津南高校,45,県立,共学,生活教養,唐津市,saga,佐賀県
唐津南高校,45,県立,共学,生産技術,唐津市,saga,佐賀県
白石高校杵島校舎,45,県立,共学,商業,杵島郡大町町,saga,佐賀県
白石高校杵島校舎,45,県立,共学,情報ビジネス,杵島郡大町町,saga,佐賀県
佐賀農業高校,44,県立,共学,環境工学,杵島郡白石町,saga,佐賀県
佐賀農業高校,44,県立,共学,食品科学,杵島郡白石町,saga,佐賀県
佐賀農業高校,44,県立,共学,農業科学,杵島郡白石町,saga,佐賀県
唐津工業高校,44,県立,共学,機械,唐津市,saga,佐賀県
唐津工業高校,44,県立,共学,建築,唐津市,saga,佐賀県
唐津工業高校,44,県立,共学,電気,唐津市,saga,佐賀県
唐津工業高校,44,県立,共学,土木,唐津市,saga,佐賀県
嬉野高校嬉野校舎,43,県立,共学,総合,嬉野市,saga,佐賀県
鹿島高校大手門学舎,43,県立,共学,食品調理,鹿島市,saga,佐賀県
神埼清明高校,43,県立,共学,総合,神埼市,saga,佐賀県
鳥栖工業高校,43,県立,共学,機械,鳥栖市,saga,佐賀県
鳥栖工業高校,43,県立,共学,建築,鳥栖市,saga,佐賀県
鳥栖工業高校,43,県立,共学,電気,鳥栖市,saga,佐賀県
鳥栖工業高校,43,県立,共学,電子機械,鳥栖市,saga,佐賀県
鳥栖工業高校,43,県立,共学,土木,鳥栖市,saga,佐賀県
高志館高校,42,県立,共学,園芸科学,佐賀市,saga,佐賀県
高志館高校,42,県立,共学,環境緑地,佐賀市,saga,佐賀県
高志館高校,42,県立,共学,食品流通,佐賀市,saga,佐賀県
伊万里実業高校,41,県立,共学,フードビジネス,伊万里市,saga,佐賀県
伊万里実業高校,41,県立,共学,森林環境,伊万里市,saga,佐賀県
伊万里実業高校,41,県立,共学,生物科学,伊万里市,saga,佐賀県
嬉野高校塩田校舎,41,県立,共学,機械,嬉野市,saga,佐賀県
嬉野高校塩田校舎,41,県立,共学,建築,嬉野市,saga,佐賀県
嬉野高校塩田校舎,41,県立,共学,電気,嬉野市,saga,佐賀県
太良高校,41,県立,共学,普通科（総合評価）,藤津郡太良町,saga,佐賀県
太良高校,41,県立,共学,普通科（重点評価）,藤津郡太良町,saga,佐賀県
厳木高校,40,県立,共学,普通科（総合評価）,唐津市,saga,佐賀県
厳木高校,40,県立,共学,普通科（重点評価）,唐津市,saga,佐賀県
唐津青翔高校,38,県立,共学,総合,東松浦郡玄海町,saga,佐賀県
伊万里商業高校,45,県立,共学,商業,伊万里市,saga,佐賀県
伊万里商業高校,45,県立,共学,情報処理,伊万里市,saga,佐賀県
伊万里農林高校,41,県立,共学,食品化学,伊万里市,saga,佐賀県
伊万里農林高校,41,県立,共学,森林工学,伊万里市,saga,佐賀県
伊万里農林高校,41,県立,共学,生物生産,伊万里市,saga,佐賀県
長崎西高校,72,県立,共学,理系,長崎市,nagasaki,長崎県
長崎北陽台高校,69,県立,共学,文理探究,西彼杵郡長与町,nagasaki,長崎県
長崎西高校,68,県立,共学,普通,長崎市,nagasaki,長崎県
長崎北陽台高校,66,県立,共学,普通,西彼杵郡長与町,nagasaki,長崎県
長崎東高校,64,県立,共学,国際,長崎市,nagasaki,長崎県
長崎東高校,64,県立,共学,普通,長崎市,nagasaki,長崎県
島原高校,63,県立,共学,文理探究,島原市,nagasaki,長崎県
諫早高校,63,県立,共学,普通,諫早市,nagasaki,長崎県
佐世保北高校,62,県立,共学,普通,佐世保市,nagasaki,長崎県
大村高校,62,県立,共学,文理探究,大村市,nagasaki,長崎県
長崎北高校,62,県立,共学,普通,長崎市,nagasaki,長崎県
佐世保西高校,58,県立,共学,普通,佐世保市,nagasaki,長崎県
長崎南高校,58,県立,共学,普通,長崎市,nagasaki,長崎県
佐世保南高校,56,県立,共学,普通,佐世保市,nagasaki,長崎県
佐世保南高校,56,県立,共学,文理探究,佐世保市,nagasaki,長崎県
大村高校,56,県立,共学,普通,大村市,nagasaki,長崎県
長崎工業高校,56,県立,共学,インテリア,長崎市,nagasaki,長崎県
長崎工業高校,56,県立,共学,機械,長崎市,nagasaki,長崎県
長崎工業高校,56,県立,共学,機械システム,長崎市,nagasaki,長崎県
長崎工業高校,56,県立,共学,建築,長崎市,nagasaki,長崎県
長崎工業高校,56,県立,共学,工業化学,長崎市,nagasaki,長崎県
長崎工業高校,56,県立,共学,情報技術,長崎市,nagasaki,長崎県
長崎工業高校,56,県立,共学,電気,長崎市,nagasaki,長崎県
長崎工業高校,56,県立,共学,電子工学,長崎市,nagasaki,長崎県
西陵高校,55,県立,共学,普通,諫早市,nagasaki,長崎県
猶興館高校,54,県立,共学,文理探究,平戸市,nagasaki,長崎県
島原高校,53,県立,共学,普通,島原市,nagasaki,長崎県
佐世保工業高校,52,県立,共学,機械,佐世保市,nagasaki,長崎県
佐世保工業高校,52,県立,共学,建築,佐世保市,nagasaki,長崎県
佐世保工業高校,52,県立,共学,電気,佐世保市,nagasaki,長崎県
佐世保工業高校,52,県立,共学,電子機械,佐世保市,nagasaki,長崎県
佐世保工業高校,52,県立,共学,電子工学,佐世保市,nagasaki,長崎県
佐世保工業高校,52,県立,共学,土木,佐世保市,nagasaki,長崎県
諫早商業高校,52,県立,共学,国際コミュニケーション,諫早市,nagasaki,長崎県
佐世保商業高校,50,県立,共学,国際コミュニケーション,佐世保市,nagasaki,長崎県
佐世保商業高校,49,県立,共学,会計ビジネス,佐世保市,nagasaki,長崎県
佐世保商業高校,49,県立,共学,情報マーケティング,佐世保市,nagasaki,長崎県
大村工業高校,49,県立,共学,化学工学,大村市,nagasaki,長崎県
大村工業高校,49,県立,共学,機械,大村市,nagasaki,長崎県
大村工業高校,49,県立,共学,機械システム,大村市,nagasaki,長崎県
大村工業高校,49,県立,共学,建設工業,大村市,nagasaki,長崎県
大村工業高校,49,県立,共学,建築,大村市,nagasaki,長崎県
大村工業高校,49,県立,共学,電気,大村市,nagasaki,長崎県
大村工業高校,49,県立,共学,電子工学,大村市,nagasaki,長崎県
猶興館高校,49,県立,共学,普通,平戸市,nagasaki,長崎県
諫早商業高校,49,県立,共学,商業,諫早市,nagasaki,長崎県
諫早商業高校,49,県立,共学,情報,諫早市,nagasaki,長崎県
五島高校,48,県立,共学,普通,五島市,nagasaki,長崎県
島原商業高校,48,県立,共学,商業,島原市,nagasaki,長崎県
島原商業高校,48,県立,共学,情報処理,島原市,nagasaki,長崎県
口加高校,47,県立,共学,グローカル,五島市,nagasaki,長崎県
口加高校,47,県立,共学,普通,南島原市,nagasaki,長崎県
口加高校,47,県立,共学,福祉,南島原市,nagasaki,長崎県
川棚高校,47,県立,共学,普通,東彼杵郡川棚町,nagasaki,長崎県
大村高校,47,県立,共学,家政,大村市,nagasaki,長崎県
長崎明誠高校,47,県立,共学,総合,長崎市,nagasaki,長崎県
島原商業高校,47,県立,共学,家政,島原市,nagasaki,長崎県
五島高校,46,県立,共学,スポーツ,五島市,nagasaki,長崎県
清峰高校,45,県立,共学,総合,北松浦郡佐々町,nagasaki,長崎県
島原工業高校,45,県立,共学,機械システム,島原市,nagasaki,長崎県
島原工業高校,45,県立,共学,建築技術,島原市,nagasaki,長崎県
島原工業高校,45,県立,共学,電気電子,島原市,nagasaki,長崎県
五島海陽高校,44,県立,共学,総合,五島市,nagasaki,長崎県
対馬高校,44,県立,共学,国際文化交流,対馬市,nagasaki,長崎県
諫早東高校,44,県立,共学,普通,諫早市,nagasaki,長崎県
五島高校,43,県立,共学,衛生看護,五島市,nagasaki,長崎県
佐世保東翔高校,43,県立,共学,総合,佐世保市,nagasaki,長崎県
松浦高校,43,県立,共学,商業,松浦市,nagasaki,長崎県
松浦高校,43,県立,共学,地域科学,松浦市,nagasaki,長崎県
対馬高校,43,県立,共学,普通,対馬市,nagasaki,長崎県
波佐見高校,43,県立,共学,商業,東彼杵郡波佐見町,nagasaki,長崎県
壱岐高校,42,県立,共学,普通,壱岐市,nagasaki,長崎県
鹿町工業高校,42,県立,共学,機械,佐世保市,nagasaki,長崎県
鹿町工業高校,42,県立,共学,電気,佐世保市,nagasaki,長崎県
鹿町工業高校,42,県立,共学,電子工学,佐世保市,nagasaki,長崎県
鹿町工業高校,42,県立,共学,土木技術,佐世保市,nagasaki,長崎県
川棚高校,42,県立,共学,生活総合,東彼杵郡川棚町,nagasaki,長崎県
大村城南高校,42,県立,共学,総合,大村市,nagasaki,長崎県
諫早農業高校,42,県立,共学,バイオ園芸,諫早市,nagasaki,長崎県
諫早農業高校,42,県立,共学,環境創造,諫早市,nagasaki,長崎県
諫早農業高校,42,県立,共学,食品科学,諫早市,nagasaki,長崎県
諫早農業高校,42,県立,共学,生活科学,諫早市,nagasaki,長崎県
諫早農業高校,42,県立,共学,動物科学,諫早市,nagasaki,長崎県
諫早農業高校,42,県立,共学,農業科学,諫早市,nagasaki,長崎県
諫早農業高校,42,県立,共学,農業土木,諫早市,nagasaki,長崎県
国見高校,41,県立,共学,普通,雲仙市,nagasaki,長崎県
小浜高校,41,県立,共学,総合ビジネス,雲仙市,nagasaki,長崎県
長崎鶴洋高校,41,県立,共学,水産,長崎市,nagasaki,長崎県
長崎鶴洋高校,41,県立,共学,総合,長崎市,nagasaki,長崎県
波佐見高校,41,県立,共学,美術・工芸,東彼杵郡波佐見町,nagasaki,長崎県
波佐見高校,40,県立,共学,普通,東彼杵郡波佐見町,nagasaki,長崎県
