school_name,hensachi,school_type,gender,gakka,location,prefecture,prefecture_ja,area_code,daynight_ratio
名寄産業高校,37,道立,共学,機械・建築システム,名寄市,hokkaido,北海道,01221,100.54048
名寄産業高校,37,道立,共学,酪農科学,名寄市,hokkaido,北海道,01221,100.54048
留萌高校,37,道立,共学,電気・建築,留萌市,hokkaido,北海道,01212,101.45808
南幌高校,36,道立,共学,普通,空知郡南幌町,hokkaido,北海道,,
名寄産業高校,36,道立,共学,生活文化,名寄市,hokkaido,北海道,01221,100.54048
登別明日中等教育学校,54,道立,共学,普通,登別市,hokkaido,北海道,01230,86.54912
青森高校,71,県立,共学,普通,青森市,aomori,青森県,02201,101.45838
八戸高校,70,県立,共学,普通,八戸市,aomori,青森県,02203,104.56894
弘前高校,69,県立,共学,普通,弘前市,aomori,青森県,02202,107.22559
八戸北高校,64,県立,共学,普通,八戸市,aomori,青森県,02203,104.56894
青森東高校,63,県立,共学,普通,青森市,aomori,青森県,02201,101.45838
五所川原高校,62,県立,共学,普通,五所川原市,aomori,青森県,02205,101.15982
五所川原高校,62,県立,共学,理数,五所川原市,aomori,青森県,02205,101.15982
青森南高校,62,県立,共学,普通,青森市,aomori,青森県,02201,101.45838
八戸東高校,62,県立,共学,普通,八戸市,aomori,青森県,02203,104.56894
弘前中央高校,61,県立,共学,普通,弘前市,aomori,青森県,02202,107.22559
弘前南高校,60,県立,共学,普通,弘前市,aomori,青森県,02202,107.22559
三本木高校,60,県立,共学,普通,十和田市,aomori,青森県,02206,100.17815
八戸東高校,60,県立,共学,表現,八戸市,aomori,青森県,02203,104.56894
青森南高校,59,県立,共学,外国語,青森市,aomori,青森県,02201,101.45838
八戸西高校,59,県立,共学,普通,八戸市,aomori,青森県,02203,104.56894
弘前工業高校,55,県立,共学,情報技術,弘前市,aomori,青森県,02202,107.22559
青森北高校,55,県立,共学,普通,青森市,aomori,青森県,02201,101.45838
木造高校,55,県立,共学,総合,つがる市,aomori,青森県,02209,95.23952
弘前実業高校,54,県立,共学,商業,弘前市,aomori,青森県,02202,107.22559
弘前実業高校,54,県立,共学,情報処理,弘前市,aomori,青森県,02202,107.22559
三沢高校,54,県立,共学,普通,三沢市,aomori,青森県,02207,103.68942
青森工業高校,54,県立,共学,情報技術,青森市,aomori,青森県,02201,101.45838
八戸工業高校,54,県立,共学,電子,八戸市,aomori,青森県,02203,104.56894
弘前工業高校,53,県立,共学,建築,弘前市,aomori,青森県,02202,107.22559
青森西高校,53,県立,共学,普通,青森市,aomori,青森県,02201,101.45838
田名部高校,53,県立,共学,普通,むつ市,aomori,青森県,02208,98.58274
八戸工業高校,53,県立,共学,機械,八戸市,aomori,青森県,02203,104.56894
弘前工業高校,52,県立,共学,機械,弘前市,aomori,青森県,02202,107.22559
弘前工業高校,52,県立,共学,電気,弘前市,aomori,青森県,02202,107.22559
弘前工業高校,52,県立,共学,電子,弘前市,aomori,青森県,02202,107.22559
弘前実業高校,52,県立,共学,スポーツ科学,弘前市,aomori,青森県,02202,107.22559
青森北高校,52,県立,共学,スポーツ科学,青森市,aomori,青森県,02201,101.45838
八戸工業高校,52,県立,共学,電気,八戸市,aomori,青森県,02203,104.56894
八戸工業高校,52,県立,共学,建築,八戸市,aomori,青森県,02203,104.56894
八戸工業高校,52,県立,共学,土木,八戸市,aomori,青森県,02203,104.56894
八戸西高校,52,県立,共学,スポーツ科学,八戸市,aomori,青森県,02203,104.56894
弘前実業高校,51,県立,共学,服飾デザイン,弘前市,aomori,青森県,02202,107.22559
青森工業高校,51,県立,共学,機械,青森市,aomori,青森県,02201,101.45838
八戸商業高校,51,県立,共学,情報処理,八戸市,aomori,青森県,02203,104.56894
黒石高校,50,県立,共学,看護,黒石市,aomori,青森県,02204,93.49551
青森工業高校,50,県立,共学,電気,青森市,aomori,青森県,02201,101.45838
青森中央高校,50,県立,共学,総合,青森市,aomori,青森県,02201,101.45838
八戸工業高校,50,県立,共学,材料技術,八戸市,aomori,青森県,02203,104.56894
八戸商業高校,50,県立,共学,商業,八戸市,aomori,青森県,02203,104.56894
弘前工業高校,49,県立,共学,土木,弘前市,aomori,青森県,02202,107.22559
三沢商業高校,49,県立,共学,商業,三沢市,aomori,青森県,02207,103.68942
三沢商業高校,49,県立,共学,情報処理,三沢市,aomori,青森県,02207,103.68942
青森工業高校,49,県立,共学,都市環境,青森市,aomori,青森県,02201,101.45838
五所川原工科高校,48,県立,共学,機械,五所川原市,aomori,青森県,02205,101.15982
五所川原工科高校,48,県立,共学,電気,五所川原市,aomori,青森県,02205,101.15982
五所川原工科高校,48,県立,共学,電子機械,五所川原市,aomori,青森県,02205,101.15982
五所川原工科高校,48,県立,共学,普通,五所川原市,aomori,青森県,02205,101.15982
黒石高校,48,県立,共学,普通,黒石市,aomori,青森県,02204,93.49551
三本木農業恵拓高校,48,県立,共学,環境工学,十和田市,aomori,青森県,02206,100.17815
三本木農業恵拓高校,48,県立,共学,植物科学,十和田市,aomori,青森県,02206,100.17815
三本木農業恵拓高校,48,県立,共学,食品科学,十和田市,aomori,青森県,02206,100.17815
三本木農業恵拓高校,48,県立,共学,動物科学,十和田市,aomori,青森県,02206,100.17815
三本木農業恵拓高校,48,県立,共学,普通,十和田市,aomori,青森県,02206,100.17815
青森工業高校,48,県立,共学,電子,青森市,aomori,青森県,02201,101.45838
弘前実業高校,47,県立,共学,家庭科学,弘前市,aomori,青森県,02202,107.22559
三戸高校,47,県立,共学,普通,三戸郡三戸町,aomori,青森県,,
青森工業高校,47,県立,共学,建築,青森市,aomori,青森県,02201,101.45838
青森商業高校,47,県立,共学,商業,青森市,aomori,青森県,02201,101.45838
青森商業高校,47,県立,共学,情報処理,青森市,aomori,青森県,02201,101.45838
黒石高校,44,県立,共学,情報デザイン,黒石市,aomori,青森県,02204,93.49551
大湊高校,44,県立,共学,総合,むつ市,aomori,青森県,02208,98.58274
七戸高校,43,県立,共学,総合,上北郡七戸町,aomori,青森県,,
百石高校,43,県立,共学,普通,上北郡おいらせ町,aomori,青森県,,
鰺ヶ沢高校,43,県立,共学,普通,西津軽郡鰺ヶ沢町,aomori,青森県,,
十和田工業高校,42,県立,共学,機械・エネルギー,十和田市,aomori,青森県,02206,100.17815
十和田工業高校,42,県立,共学,建築,十和田市,aomori,青森県,02206,100.17815
十和田工業高校,42,県立,共学,電気,十和田市,aomori,青森県,02206,100.17815
十和田工業高校,42,県立,共学,電子,十和田市,aomori,青森県,02206,100.17815
八戸水産高校,42,県立,共学,海洋生産,八戸市,aomori,青森県,02203,104.56894
八戸水産高校,42,県立,共学,水産工学,八戸市,aomori,青森県,02203,104.56894
八戸水産高校,42,県立,共学,水産食品,八戸市,aomori,青森県,02203,104.56894
浪岡高校,42,県立,共学,普通,青森市,aomori,青森県,02201,101.45838
むつ工業高校,41,県立,共学,機械,むつ市,aomori,青森県,02208,98.58274
むつ工業高校,41,県立,共学,設備・エネルギー,むつ市,aomori,青森県,02208,98.58274
むつ工業高校,41,県立,共学,電気,むつ市,aomori,青森県,02208,98.58274
百石高校,40,県立,共学,食物調理,上北郡おいらせ町,aomori,青森県,,
柏木農業高校,39,県立,共学,環境工学,平川市,aomori,青森県,02210,88.87435
柏木農業高校,39,県立,共学,食品科学,平川市,aomori,青森県,02210,88.87435
柏木農業高校,39,県立,共学,生活科学,平川市,aomori,青森県,02210,88.87435
柏木農業高校,39,県立,共学,生物生産,平川市,aomori,青森県,02210,88.87435
名久井農業高校,39,県立,共学,環境システム,三戸郡南部町,aomori,青森県,,
名久井農業高校,39,県立,共学,生物生産,三戸郡南部町,aomori,青森県,,
五所川原農林高校,38,県立,共学,環境土木,五所川原市,aomori,青森県,02205,101.15982
五所川原農林高校,38,県立,共学,食品科学,五所川原市,aomori,青森県,02205,101.15982
五所川原農林高校,38,県立,共学,森林科学,五所川原市,aomori,青森県,02205,101.15982
五所川原農林高校,38,県立,共学,生物生産,五所川原市,aomori,青森県,02205,101.15982
野辺地高校,38,県立,共学,普通,上北郡野辺地町,aomori,青森県,,
六ヶ所高校,38,県立,共学,普通,上北郡六ヶ所村,aomori,青森県,,
大間高校,37,県立,共学,普通,下北郡大間町,aomori,青森県,,
五所川原工業高校,48,県立,共学,機械,五所川原市,aomori,青森県,02205,101.15982
五所川原工業高校,48,県立,共学,情報技術,五所川原市,aomori,青森県,02205,101.15982
五所川原工業高校,48,県立,共学,電気,五所川原市,aomori,青森県,02205,101.15982
五所川原工業高校,48,県立,共学,電子機械,五所川原市,aomori,青森県,02205,101.15982
十和田西高校,48,県立,共学,普通,十和田市,aomori,青森県,02206,100.17815
黒石商業高校,46,県立,共学,商業,黒石市,aomori,青森県,02204,93.49551
黒石商業高校,46,県立,共学,情報処理,黒石市,aomori,青森県,02204,93.49551
岩木高校,45,県立,共学,普通,弘前市,aomori,青森県,02202,107.22559
黒石商業高校,44,県立,共学,情報デザイン,黒石市,aomori,青森県,02204,93.49551
青森東高校平内校舎,44,県立,共学,普通,東津軽郡平内町,aomori,青森県,,
五戸高校,43,県立,共学,普通,三戸郡五戸町,aomori,青森県,,
十和田西高校,43,県立,共学,観光,十和田市,aomori,青森県,02206,100.17815
青森北高校今別校舎,43,県立,共学,普通,東津軽郡今別町,aomori,青森県,,
中里高校,43,県立,共学,普通,北津軽郡中泊町,aomori,青森県,,
六戸高校,43,県立,共学,普通,上北郡六戸町,aomori,青森県,,
三本木農業高校,42,県立,共学,環境土木,十和田市,aomori,青森県,02206,100.17815
三本木農業高校,42,県立,共学,植物科学,十和田市,aomori,青森県,02206,100.17815
三本木農業高校,42,県立,共学,動物科学,十和田市,aomori,青森県,02206,100.17815
三本木農業高校,42,県立,共学,農業機械,十和田市,aomori,青森県,02206,100.17815
三本木農業高校,42,県立,共学,農業経済,十和田市,aomori,青森県,02206,100.17815
鶴田高校,41,県立,共学,普通,北津軽郡鶴田町,aomori,青森県,,
板柳高校,40,県立,共学,普通,北津軽郡板柳町,aomori,青森県,,
田子高校,39,県立,共学,普通,三戸郡田子町,aomori,青森県,,
木造高校深浦校舎,39,県立,共学,総合,西津軽郡深浦町,aomori,青森県,,
金木高校,38,県立,共学,普通,五所川原市,aomori,青森県,02205,101.15982
大湊高校川内校舎,38,県立,共学,普通,むつ市,aomori,青森県,02208,98.58274
盛岡第一高校,69,県立,共学,普通,盛岡市,iwate,岩手県,03201,105.7363
盛岡第一高校,69,県立,共学,理数,盛岡市,iwate,岩手県,03201,105.7363
盛岡第三高校,64,県立,共学,普通,盛岡市,iwate,岩手県,03201,105.7363
花巻北高校,58,県立,共学,普通,花巻市,iwate,岩手県,03205,96.05945
盛岡第四高校,58,県立,共学,普通,盛岡市,iwate,岩手県,03201,105.7363
一関第一高校,57,県立,共学,普通・理数科,一関市,iwate,岩手県,03209,99.85031
水沢高校,56,県立,共学,普通,奥州市水沢区,iwate,岩手県,,
水沢高校,56,県立,共学,理数,奥州市水沢区,iwate,岩手県,,
盛岡北高校,56,県立,共学,普通,滝沢市,iwate,岩手県,03216,86.29897
黒沢尻北高校,54,県立,共学,普通,北上市,iwate,岩手県,03206,103.87013
釜石高校,53,県立,共学,普通,釜石市,iwate,岩手県,03211,107.45612
釜石高校,53,県立,共学,理数,釜石市,iwate,岩手県,03211,107.45612
不来方高校,53,県立,共学,人文,紫波郡矢巾町,iwate,岩手県,,
不来方高校,53,県立,共学,理数,紫波郡矢巾町,iwate,岩手県,,
宮古高校,52,県立,共学,普通,宮古市,iwate,岩手県,03202,102.64662
盛岡第二高校,52,県立,共学,普通,盛岡市,iwate,岩手県,03201,105.7363
大船渡高校,52,県立,共学,普通,大船渡市,iwate,岩手県,03203,103.77319
福岡高校,51,県立,共学,普通,二戸市,iwate,岩手県,03213,102.2491
花巻南高校,50,県立,共学,人文科学・自然科学,花巻市,iwate,岩手県,03205,96.05945
盛岡南高校,50,県立,共学,普通,盛岡市,iwate,岩手県,03201,105.7363
不来方高校,50,県立,共学,外国語,紫波郡矢巾町,iwate,岩手県,,
花巻南高校,49,県立,共学,国際科学,花巻市,iwate,岩手県,03205,96.05945
久慈高校,49,県立,共学,普通,久慈市,iwate,岩手県,03207,101.1868
高田高校,49,県立,共学,普通,大船渡市,iwate,岩手県,03203,103.77319
盛岡商業高校,49,県立,共学,会計ビジネス,盛岡市,iwate,岩手県,03201,105.7363
盛岡商業高校,49,県立,共学,情報ビジネス,盛岡市,iwate,岩手県,03201,105.7363
盛岡商業高校,49,県立,共学,流通ビジネス,盛岡市,iwate,岩手県,03201,105.7363
不来方高校,49,県立,共学,芸術,紫波郡矢巾町,iwate,岩手県,,
盛岡南高校,48,県立,共学,普通科体育,盛岡市,iwate,岩手県,03201,105.7363
花北青雲高校,47,県立,共学,ビジネス情報,花巻市,iwate,岩手県,03205,96.05945
花北青雲高校,47,県立,共学,情報工学,花巻市,iwate,岩手県,03205,96.05945
花北青雲高校,47,県立,共学,総合生活,花巻市,iwate,岩手県,03205,96.05945
盛岡工業高校,47,県立,共学,建築・デザイン,盛岡市,iwate,岩手県,03201,105.7363
一関第二高校,46,県立,共学,総合,一関市,iwate,岩手県,03209,99.85031
遠野高校,46,県立,共学,普通,遠野市,iwate,岩手県,03208,97.10997
花巻南高校,46,県立,共学,スポーツ健康科学,花巻市,iwate,岩手県,03205,96.05945
宮古商工高校,46,県立,共学,情報ビジネス,宮古市,iwate,岩手県,03202,102.64662
宮古商工高校,46,県立,共学,総合ビジネス,宮古市,iwate,岩手県,03202,102.64662
宮古商工高校,46,県立,共学,流通ビジネス,宮古市,iwate,岩手県,03202,102.64662
金ケ崎高校,46,県立,共学,普通,丹沢郡金ケ崎町,iwate,岩手県,,
水沢商業高校,46,県立,共学,会計ビジネス,奥州市水沢区,iwate,岩手県,,
水沢商業高校,46,県立,共学,商業,奥州市水沢区,iwate,岩手県,,
水沢商業高校,46,県立,共学,情報システム,奥州市水沢区,iwate,岩手県,,
盛岡工業高校,46,県立,共学,機械,盛岡市,iwate,岩手県,03201,105.7363
盛岡工業高校,46,県立,共学,工業化学,盛岡市,iwate,岩手県,03201,105.7363
盛岡工業高校,46,県立,共学,電気,盛岡市,iwate,岩手県,03201,105.7363
盛岡工業高校,46,県立,共学,電子機械,盛岡市,iwate,岩手県,03201,105.7363
盛岡工業高校,46,県立,共学,電子情報,盛岡市,iwate,岩手県,03201,105.7363
盛岡工業高校,46,県立,共学,土木,盛岡市,iwate,岩手県,03201,105.7363
盛岡南高校,46,県立,共学,体育,盛岡市,iwate,岩手県,03201,105.7363
千厩高校,46,県立,共学,普通,一関市,iwate,岩手県,03209,99.85031
不来方高校,46,県立,共学,体育,紫波郡矢巾町,iwate,岩手県,,
北上翔南高校,45,県立,共学,総合,北上市,iwate,岩手県,03206,103.87013
岩谷堂高校,44,県立,共学,総合,奥州市江刺区,iwate,岩手県,,
久慈東高校,44,県立,共学,総合,久慈市,iwate,岩手県,03207,101.1868
黒沢尻工業高校,44,県立,共学,機械,北上市,iwate,岩手県,03206,103.87013
黒沢尻工業高校,44,県立,共学,材料技術,北上市,iwate,岩手県,03206,103.87013
黒沢尻工業高校,44,県立,共学,電気,北上市,iwate,岩手県,03206,103.87013
黒沢尻工業高校,44,県立,共学,電子,北上市,iwate,岩手県,03206,103.87013
黒沢尻工業高校,44,県立,共学,電子機械,北上市,iwate,岩手県,03206,103.87013
黒沢尻工業高校,44,県立,共学,土木,北上市,iwate,岩手県,03206,103.87013
